98	60
98	70
98	95
98	108
98	111
98	113
98	114
99	3
99	8
99	20
99	30
99	34
99	35
99	55
99	62
99	66
99	77
99	85
99	87
99	100
99	115
99	122
99	124
100	3
100	19
100	32
100	33
100	36
100	44
100	46
100	76
100	80
100	85
100	89
100	99
100	106
100	107
100	120
100	125
101	16
101	28
101	31
101	43
101	48
101	54
101	57
101	72
101	78
101	94
101	96
101	108
101	120
101	121
101	126
101	127
102	6
102	12
102	25
102	37
102	40
102	41
102	50
102	57
102	61
102	63
102	67
102	73
102	79
102	103
102	112
102	119
103	1
103	13
103	18
103	25
103	26
103	37
103	46
103	60
103	65
103	67
103	75
103	82
103	88
103	102
103	112
103	124
104	6
104	13
104	25
104	41
104	49
104	53
104	56
104	60
104	61
104	65
104	75
104	79
104	82
104	83
104	106
104	119
105	2
105	10
105	11
105	22
105	27
105	42
105	56
105	58
105	64
105	70
105	74
105	91
105	97
105	111
105	114
105	116
106	3
106	8
106	20
106	46
106	55
106	62
106	71
106	76
106	80
106	85
106	89
106	100
106	104
106	107
106	122
106	125
107	8
107	19
107	29
107	30
107	34
107	37
107	46
107	52
107	55
107	71
107	76
107	77
107	85
107	100
107	106
107	120
108	23
108	28
108	31
108	84
108	90
108	92
108	93
108	94
108	95
108	98
108	101
108	109
108	110
108	121
108	126
108	127
109	16
109	28
109	31
109	38
109	57
109	60
109	62
109	72
109	81
109	93
109	94
109	108
109	110
109	121
109	123
109	126
110	11
110	14
110	16
110	23
110	31
110	43
110	46
110	54
110	57
110	68
110	81
110	90
110	108
110	109
110	126
110	128
111	2
111	7
111	10
111	17
111	27
111	29
111	40
111	42
111	58
111	74
111	86
111	95
111	97
111	98
111	105
111	116
112	12
112	37
112	50
112	53
112	60
112	61
112	65
112	71
112	79
112	82
112	83
112	88
112	102
112	103
112	119
112	124
113	2
113	4
113	7
113	12
113	22
113	29
113	40
113	45
113	47
113	64
113	76
113	91
113	97
113	98
113	114
113	116
114	5
114	7
114	22
114	29
114	40
114	44
114	51
114	58
114	70
114	95
114	97
114	98
114	105
114	113
114	117
114	128
115	8
115	20
115	36
115	42
115	48
115	62
115	66
115	71
115	76
115	85
115	87
115	89
115	99
115	118
115	122
115	125
116	7
116	10
116	14
116	27
116	40
116	42
116	45
116	47
116	50
116	56
116	58
116	64
116	91
116	105
116	111
116	113
117	2
117	4
117	7
117	22
117	27
117	45
117	47
117	51
117	58
117	64
117	74
117	80
117	86
117	91
117	93
117	114
118	3
118	24
118	30
118	32
118	33
118	35
118	46
118	59
118	66
118	71
118	76
118	115
118	120
118	122
118	125
118	128
119	1
119	9
119	13
119	15
119	41
119	50
119	53
119	63
119	65
119	75
119	82
119	85
119	88
119	102
119	104
119	112
120	20
120	30
120	33
120	35
120	52
120	53
120	62
120	76
120	80
120	87
120	100
120	101
120	107
120	118
120	122
120	125
121	11
121	16
121	31
121	33
121	38
121	48
121	54
121	77
121	81
121	93
121	94
121	101
121	108
121	109
121	123
121	128
122	8
122	28
122	43
122	52
122	62
122	77
122	80
122	85
122	87
122	89
122	99
122	106
122	115
122	118
122	120
122	125
123	10
123	14
123	38
123	43
123	48
123	54
123	57
123	83
123	84
123	93
123	96
123	109
123	121
123	126
123	127
123	128
124	1
124	6
124	7
124	12
124	13
124	37
124	41
124	49
124	61
124	67
124	75
124	83
124	88
124	99
124	103
124	112
125	15
125	19
125	32
125	34
125	35
125	59
125	66
125	69
125	87
125	89
125	100
125	106
125	115
125	118
125	120
125	122
126	9
126	14
126	17
126	23
126	28
126	31
126	48
126	57
126	68
126	94
126	96
126	101
126	108
126	109
126	110
126	123
127	8
127	9
127	11
127	14
127	16
127	17
127	19
127	23
127	31
127	81
127	90
127	96
127	101
127	108
127	123
127	128
128	9
128	11
128	28
128	38
128	43
128	54
128	81
128	90
128	92
128	94
128	110
128	114
128	118
128	121
128	123
128	127
